source,source_id,title,summary,s_category,provider,region,target_group,target_age,target_age_min,target_age_max,target_detail,income_condition,startup_stage,support_type,apply_start,apply_end,additional_conditions,required_documents,application_method,detail_url,_scope,_scope_reason,norm_title,norm_provider,norm_period,category,subcategory
kst,177387,민관협력 오픈이노베이션 지원사업,스타트업과 수요기업(대·중견기업·공공기관 등)간 협력을 통한 동반성장 지원을 위해 「2026년 민관협력 오픈이노베이션 지원」상호 자율탐색형에 참여할 수요기업 및 스타트업을 다음과 같이 모집합니다.,행사/네트워크,공공기관,전국,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"오픈이노베이션을 희망하는 수요기업 및 스타트업
 - 수요기업 : 대기업·중견기업·공공기관 등
 - 스타트업 : 공고일 기준 창업 7년 이내인 창업기업

세부사항은 공고문 내 [모집대상,신청자격] 참고

공고문 내 [신청 제외 대상] 참고",,"1년미만,2년미만,3년미만,5년미만,7년미만",행사ㆍ네트워크,20260428,20260604,,,"온라인 접수: None
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: OI 마켓 (https://oimarket.kr) 사이트 내 Pooling 신청서 제출
 * 협업제안서 접수 링크는 추후 게시 예정이며, 각 제출 마감일이 상이하오니 확인 필요",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177387,main,primary,민관협력오픈이노베이션지원사업,공공기관,20260428~20260604,행사ㆍ네트워크,행사ㆍ네트워크
kst,177386,2026 LBS 스타트업 챌린지,2026 LBS 스타트업 챌린지와 관련하여 <다음>과 같이 우수한 아이템을 보유하고 있는 차세대 위치기반 비즈니스 모델을 발굴하여 사업화 지원을 통해 위치정보 산업 활성화에 기여하고자 하오니 많은 참여 바랍니다.,창업,공공기관,전국,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"위치정보를 활용한 위치기반 서비스의 아이디어·사업화 단계의 사업자 및 기획·개발단계 스타트업

1) 아이디어 분야
- 청년(34세 이하) 개인 또는 팀​
- 공고일 기준 응모자 명의의 위치정보/위치기반사업체 등을 보유하고 있지 않은 자

2) 사업화 분야
- 상용화․사업화 단계의 중소･영세사업자
- 온․오프라인에서 구현 가능한 위치기반 서비스/상품에 대한 아이디어가 실제 사업단계에 이른 비즈니스 모델(시제품 보유)
※ 2차 발표심사 시, 발표자는 시제품(prototype) 시연 또는 상품/서비스 소개 성격의 1분 내외 영상을 발표에 포함시켜야 함

｢공정거래법｣에 따라 상호출자제한기업집단(대기업)으로 지정된 사업",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",사업화,20260429,20260601,,,"온라인 접수: https://www.korealbs.or.kr/2026/entry.asp
이메일 접수: 55pMZ4VqVd1oWZJHZa3GOQ==
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177386,main,primary,2026lbs스타트업챌린지,공공기관,20260429~20260601,사업화,사업화
kst,177385,?[무료] 하임벤처투자 TIPS 성공 가능성 사전 검토 서비스?,TIPS 성공 가능성 사전 검토 서비스를 공고하오니 관심 있으신 분들은 신청바랍니다.,창업,민간,전국,"일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"TIPS 선정이 목표인 스타트업
기술 및 BM 객관적 진단 필요한 팀
R&D 전략 수립이 필요한 초기 기업",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",창업교육,20260427,20260510,,,"온라인 접수: http://oqdfiibs.gensparkspace.com/
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177385,main,primary,무료하임벤처투자tips성공가능성사전검토서비스,민간,20260427~20260510,창업교육,창업교육
kst,177384,혁신창업멤버스,‘보건산업혁신창업센터’에서는 국내 바이오헬스산업의 글로벌 경쟁력 강화와 창업 활성화를 위해 바이오헬스 분야 유망 예비창업자 및 창업기업을 대상으로 혁신창업멤버스를 모집합니다. 관심 있는 바이오헬스 창업기업의 많은 신청 바랍니다.,시설/공간,공공기관,서울,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"* (유형① 입주) 예비창업자 및 창업 3년 이내 바이오헬스 기업
* (유형② 멤버십) 창업 10년 이내 바이오헬스 기업",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",시설ㆍ공간ㆍ보육,20260427,20260518,,,"온라인 접수: https://www.khidi.or.kr/kbic
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177384,main,primary,혁신창업멤버스,공공기관,20260427~20260518,시설ㆍ공간ㆍ보육,시설ㆍ공간ㆍ보육
kst,177383,[5월 창업 온라인 교육] K-2026 창업 초보를 위한 창업 A-Z 교육,"하우그로우 원격평생교육원에서는 5월 창업 교육에 참여할 참여자를 모집 중에 있으니 많은 신청 바랍니다.
참여를 원하시는 분은 첨부드린 링크의 구글폼을 제출하여 신청 부탁드리겠습니다.",교육/멘토링,교육기관,전국,"일반인,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"(예비)창업자, 기창업자, 교육 수강 희망자

- 국세 또는 지방세 체납으로 규제중인 자
- 공고일 기준 금융기관 등으로부터 채무불이행으로 규제중인 자
- 중소기업 창업지원법 시행령 제4조*의 창업 제외 업종 해당자
* 일반유흥주점업, 무도유흥주점업, 기타 사행시설 관리 및 운영업 등에 준하는 업종",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",멘토링ㆍ컨설팅ㆍ교육,20260427,20260528,,,"온라인 접수: http://forms.gle/3Q1QYwBfQPoSGRLd6
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177383,main,primary,5월창업온라인교육k2026창업초보를위한창업az교육,교육기관,20260427~20260528,멘토링ㆍ컨설팅ㆍ교육,멘토링ㆍ컨설팅ㆍ교육
kst,177382,2026년 G-Space 스타트업 핵심 IP(지식재산권) 권리화 지원사업 창업기업 모집공고,"유망 스타트업의 혁신 기술 보호를 위해 출원 전 IP 진단과 명세서 검증, 맞춤형 권리화 전략을 지원하여 지식재산 확보 및 사업화 경쟁력 강화를 돕는 ｢2026년 G-Space 스타트업 핵심 IP(지식재산권)권리화 지원사업｣에 참여할 창업기업을 다음과 같이 모집합니다.",창업,공공기관,전국,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"경남 동부권(양산, 김해, 밀양) 소재 업력 7년 이내 창업기업

※ 타 지역 지원자 등 상세 신청자격은 동 공고 (2page) “2. 신청자격 및 제외대상” 참조",,7년미만,사업화,20260427,20260529,,,"온라인 접수: https://www.gnstartup.kr/business/8339db24-725a-45bc-baf9-d778adc7b0d8/10482/detail
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177382,main,primary,2026년gspace스타트업핵심ip지식재산권권리화지원사업창업기업모집공고,공공기관,20260427~20260529,사업화,사업화
kst,177380,2026 SK텔레콤 오픈이노베이션 'SKTCH for GOOD' 참가기업 모집,서울경제진흥원에서 SK텔레콤과 함께 사회문제를 해결할 스타트업을 모집합니다. 대·중견기업 오픈이노베이션을 통한 기술실증(PoC) 수요가 있는 혁신 스타트업의 많은 지원 바랍니다.,창업,공공기관,전국,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,SK텔레콤과 기술실증이 가능한 2인 이상의 스타트업,,"1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",사업화,20260427,20260430,,,"온라인 접수: sktch.sktelecom.com/ko/accProgramView.do?cSeq=41cf8d7f103d6c91829c69c15cd27e40&strSearchOrder=&strSearchStatus=
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177380,main,primary,2026sk텔레콤오픈이노베이션sktchforgood참가기업모집,공공기관,20260427~20260430,사업화,사업화
kst,177379,한-EU 산업협력 지원(친환경 에너지·탄소저감 분야) 참여기업 모집,서울 유망기업의 EU 진출 촉진을 위해 '친환경 에너지·탄소저감' 분야를 대상으로 한-EU 산업협력 지원 참여기업을 다음과 같이 모집하고자 합니다.,행사/네트워크,공공기관,서울,일반기업,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,유망 EU 기업과 비즈니스 협력 기회를 찾고자 하는 서울 소재 창업 7년 미만 기업,,"1년미만,2년미만,3년미만,5년미만,7년미만",행사ㆍ네트워크,20260424,20260505,,,"온라인 접수: None
이메일 접수: fU/3tjauRiqKNMcDMHdc2gAiJNsCSuWJ5BAiKG7nOpc=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177379,main,primary,한eu산업협력지원친환경에너지탄소저감분야참여기업모집,공공기관,20260424~20260505,행사ㆍ네트워크,행사ㆍ네트워크
kst,177378,정자유스센터 2026년 청년창업 RUN 참가팀 모집,"아이디어, 실행해 볼 예비, 초기 청년창업팀을 찾습니다. 
머릿속 아이디어, 해볼 준비가 됐다면, 지금이 타이밍입니다.
정자유스센터가 아이디어를 실현화 할 수 있도록 함께합니다.

관심 있는 청년들의 많은 신청 바랍니다.",창업,공공기관,경기,"청소년,대학생,일반인,대학,1인 창조기업",만 20세 이상 ~ 만 39세 이하,20,39,"성남시 거주·재학·재직·활동 중인 만19~39세 2명 이상 5명 이하로 구성된 청년 예비 및 초기창업팀

예비창업자의 경우, 공고일 기준 사업자 등록증 1년 이내인 팀
최근 3년 이내 동일한 아이템으로 지원받은 이력이 없거나 지원을 받지 않는 팀",,"예비창업자,1년미만",사업화,20260424,20260520,,,"온라인 접수: None
이메일 접수: La8nJNG1x+197IRykYa2Czfnx02jkrxu+1ahDR10qes=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177378,main,primary,정자유스센터2026년청년창업run참가팀모집,공공기관,20260424~20260520,사업화,사업화
kst,177376,IP 디딤돌 프로그램,"부산지식재산센터에서는 예비창업자의 창조적 아이디어를 발굴하고 이를 전문가(변리사, 창업컨설턴트)와 함께 사업아이템으로 도출하고 지식재산을 창출하여 창업 및 사업화를 유도하기 위한 「IP디딤돌 프로그램」을 운영하고자 하오니, 많은 관심과 참여바랍니다.",교육/멘토링,공공기관,부산,"청소년,대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,부산지역 소재 여성 예비창업자,,예비창업자,멘토링ㆍ컨설팅ㆍ교육,20260427,20260507,,,"온라인 접수: None
이메일 접수: 1e7aWVFxDPlr18OvBotk9A55VkgXQkwJ4bpoh2BgD+U=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177376,main,primary,ip디딤돌프로그램,공공기관,20260427~20260507,멘토링ㆍ컨설팅ㆍ교육,멘토링ㆍ컨설팅ㆍ교육
kst,177375,2026년 스마트 전자약 사업화 종합 지원 사업,[스마트전자약 사업화 종합지원센터]는 국내 스마트 전자약 산업의 기술 역량을 보유한 기업들이 사업화를 성공적으로 추진할 수 있도록 지원하는 사업입니다,창업,민간,전국,일반기업,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"국내 스마트 전자약 산업의 기술 역량을 보유한 기업

아래 내용 중 한개라도 해당하는 경우는 지원 불가
- 부도, 화의, 법정관리중인 경우
- 국세 및 지방세 체납중인 경우
- 금융 불량거래처로 규제중인 경우
- 수행실적 확인이 불분명하거나 허위 서류를 제출한 경우
- 허위 또는 그 밖의 부정한 방법으로 신청 서류를 제출한 경우
- 기타 본 사업 목적 및 지원분야 등으로 적정하지 않다고 판단되는 경우",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",사업화,20260424,20260504,,,"온라인 접수: https://smartemedicine.co.kr
이메일 접수: 8c4/Quagj+evK8RX/s8A14kkrbXmjIsuBwmu54kggsA=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: 이메일접수",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177375,main,primary,2026년스마트전자약사업화종합지원사업,민간,20260424~20260504,사업화,사업화
kst,177373,2026년 WEROUND 제2차 신규 입주기업 모집 공고 (~5/15),"2026년 제2차 WEROUND 신규 입주기업 모집을 다음과 같이 공고하오니, 입주를 희망하는 (예비) 창업 기업들의 많은 신청 부탁드립니다.",시설/공간,교육기관,전국,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"기술기반 아이템을 보유한 예비~창업 7년 이내 스타트업
※ 신산업 창업 분야에 관한 규정 제3조 1항에 따라 신산업 창업 분야는 창업 10년 이내",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",시설ㆍ공간ㆍ보육,20260427,20260515,,,"온라인 접수: None
이메일 접수: aOiuSiGi1g0bA3lYMWqQsYG6AJKC6IXLcbgZPwb0BWw=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177373,main,primary,2026년weround제2차신규입주기업모집공고515,교육기관,20260427~20260515,시설ㆍ공간ㆍ보육,시설ㆍ공간ㆍ보육
kst,177372,민간투자주도형 기술창업 활성화 지원,"전북특별자치도 정부출연연 보유 기술 기반 기획형 창업을 발굴·육성하고, 기술이전·사업화·투자 연계를 통한 전주기 지원을 추진하기 위하여 다음과 같이 (예비)창업기업을 모집하오니 많은 관심과 참여 바랍니다.",교육/멘토링,민간,전북,"연구기관,일반기업,1인 창조기업","만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"전북특별자치도 내 10개 정부출연연구기관 보유 기술을 기반으로 창업을 준비 중이거나 사업을 영위하고 있는 예비창업자 또는 업력 7년 미만의 창업기업

   ① 정부출연연구기관 출신 연구원 (예비)창업자
   ② 연구소기업 설립을 추진 중이거나 설립 완료 기업

< 전북지역 소재 10개 정부출연기관 리스트 >
 ①한국과학기술연구원(KIST), ②한국생명공학연구원(KRIBB), ③한국원자력연구원(KAERI), ④한국기초과학지원연구원(KBSI),  
 ⑤국가독성과학연구소(KIT), ⑥한국식품연구원(KFRI), ⑦한국생산기술연구원(KITECH), ⑧한국에너지기술연구원(KIER), 
 ⑨한국재료연구원(KIMS),  ⑩한국핵융합에너지연구원(KFE)",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만",멘토링ㆍ컨설팅ㆍ교육,20260424,20260517,,,"온라인 접수: None
이메일 접수: Jgw8NgvidchCKRN7n9HCCw==
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177372,main,primary,민간투자주도형기술창업활성화지원,민간,20260424~20260517,멘토링ㆍ컨설팅ㆍ교육,멘토링ㆍ컨설팅ㆍ교육
kst,177371,2026 콘텐츠 피칭 플랫폼 케이녹(KNOCK) 정규라운드 참가기업 모집공고,"2026 콘텐츠 피칭 플랫폼 KNOCK(케이녹) 정규라운드 참가기업 모집을 다음과 같이 공고하오니,
투자유치를 희망하는 콘텐츠 기업의 많은 관심과 참여 바랍니다.",행사/네트워크,공공기관,전국,일반기업,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"○ 사 업 명: 2026 콘텐츠 피칭 플랫폼 KNOCK
○ 사업목적: 민간 투자자 연계를 통한 우수 콘텐츠 발굴·육성 및 투자 유치 지원
○ 사업기간: 2026. 05. ~ 2026. 10. (약 6개월 예정)
○ 파트너사: 가이아벤처파트너스, 대교인베스트먼트, 로간벤처스, 일신창업투자, KC벤처스, 넥스트지인베스트먼트, 에스제이투자파트너스, 에이티넘인베스트먼트, 이크럭스벤처파트너스, 유니온투자파트너스

○ 지원대상: 아래 조건을 모두 충족한 투자유치 지원을 희망하는 국내 콘텐츠 기업(법인사업자)
  * 콘텐츠 기업: 문화콘텐츠 분야(게임, 방송, 애니메이션, 영화, 음악, 공연, 만화, 출판, 캐릭터 9개 분야)에서 콘텐츠 기획·개발·제작·생산·유통·소비 및 관련 서비스 등을 제공하는 기업
  - (업력) 2023.01.01 이전 설립 기업
  - (매출/투자) 직전 사업연도 매출 5억원 이상 또는 누적 투자유치액 10억원 이상
○ 모집규모: 본 공모를 통해 총 20개사 내외 선발
○ 참가기업 지원내용: 투자유치 지원 프로그램, IR데이, 우수기업 상금 등

○ 투자유치에 대한 의지가 확고한 기업
  * 본 사업은 국고 직접 지원사업이 아닌 민간 투자유치 지원사업으로, 기업의 투자유치 역량강화, 투자사 네트워크 제공, 투자유치 상담 및 IR 기회 제공 등을 제공하는 사업이므로, 기업 및 경영진의 투자유치 의지가 중요합니다.
○ 주요 경영인(C레벨) 중 1명이 프로그램에 참여 가능한 기업
○ 중복참여 안내(최근 3년이내 KNOCK 참가사는 이전 참여시점 대비 서비스·플랫폼·BM 등  차별화 요소가 있어야 함)
○ 신청일 기준 국세, 지방세, 4대 보험료(국민연금, 건강보험, 고용보험, 산재보험)의 체납사실이 없는 기업/대표
○ 신청일 기준 사업자 및 대표자가 금융기관 등으로부터 채무불이행으로 규제받고 있지 않은 기업/대표
○ 신청일 기준 진흥원 정산 미납 혹은 프로젝트 결과평가 실패 등으로 인한 참여제한 사실이 없는 기업/대표

- (업력) 2023.01.01 이후 설립 기업
  - (매출/투자) 직전 사업연도 매출 5억원 이상 또는 누적 투자유치액 10억원 이상에 충족하지 못하는 기업",,"5년미만,7년미만,10년미만",행사ㆍ네트워크,20260421,20260508,,,"온라인 접수: https://www.kocca.kr/kocca/pims/view.do?intcNo=326D00067002&menuNo=204104&recptSt=&category=&pageIndex=1&search=&searchWrd=
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177371,main,primary,2026콘텐츠피칭플랫폼케이녹knock정규라운드참가기업모집공고,공공기관,20260421~20260508,행사ㆍ네트워크,행사ㆍ네트워크
kst,177370,「2026 농촌융복합산업 액셀러레이터 육성지원 사업」킹고스프링 팜스프링보드 참여기업 모집공고,"한국농어촌공사(농촌자원개발원)이 지원하는 「2026 농촌융복합산업 액셀러레이터 육성지원 사업」킹고스프링 팜스프링보드에 참여할
농촌산업을 선도하고자 하는 업력 7년 미만의 (예비)농촌융복합산업 인증사업자분들의 많은 관심과 지원 바랍니다.",창업,민간,전국,"일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"업력 7년 미만*의 (예비)농촌융복합인증사업자**   대상 
* 모집공고일 기준(2026.4.20)
** 「농촌융복합산업 육성 및 지원에 관한 법룔」제8조에 따라 인증받은 사업자",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만",사업화,20260420,20260510,,,"온라인 접수: None
이메일 접수: 7txb2ZfTUET9poWvuO3Mcvqk7iaT13q3q2SI7jrImbw=
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177370,main,primary,2026농촌융복합산업액셀러레이터육성지원사업킹고스프링팜스프링보드참여기업모집공고,민간,20260420~20260510,사업화,사업화
kst,177369,2026년 경기도 무역위기 대응 K-FOOD 페루 통상촉진단 참가기업 모집,"경기도와 (재)경기도경제과학진흥원에서는 경기도 본사 소재 농식품 중소기업 및 농업인, 생산자단체의 남미시장 진출 지원을 위한 『2026년 경기도 무역위기 대응 K-FOOD 페루 통상촉진단』 참가기업을 아래와 같이 모집하오니 많은 신청 바랍니다.",판로/수출,공공기관,경기,"일반기업,1인 창조기업","만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"경기도 본사 소재 농식품 중소기업 및 농업인, 생산자단체
※ 경기도에 지사만 소재 시 지원 불가

- 기참가기업 중 선정 후 포기, 사업 불참, 비협조 및 불성실 기업
- 참가기업 직원의 참여 없이 해외법인, 대리점 등의 단독참여 및 해외 대리점 명의 참가
- 금융기관과 정상적인 거래를 할 수 없는 기업
- 휴ㆍ폐업 중이거나 공고일 현재 국세 및 지방세 체납기업
- 민원야기, 임금체불, 환경오염, 불법공장 이용 등 사회적 물의를 일으킨 기업
- 제출서류 누락, 제출방법 미숙지로 인한 오류제출 또는 허위로 지정서류를 제출한 기업",,"1년미만,2년미만,3년미만,5년미만,7년미만,10년미만",판로ㆍ해외진출,20260424,20260430,,,"온라인 접수: https://egbiz.or.kr/pd/53606.do
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177369,main,primary,2026년경기도무역위기대응kfood페루통상촉진단참가기업모집,공공기관,20260424~20260430,판로ㆍ해외진출,판로ㆍ해외진출
kst,177368,2026 제4회 동남권 엔젤투자피칭,"『엔젤투자피칭룸』은 동남권 소재 (경남, 부산, 울산) 스타트업의 투자유치를 지원하는 투자 상담 프로그램입니다. 투자유치에 관심 있으신 동남권 소재 스타트업들의 많은 관심과 참여 부탁드립니다.",교육/멘토링,민간,경남,일반기업,"만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"동남권(경남, 부산, 울산) 소재 예비창업자 및 창업 7년 이내 기업

기업 당 반기별 1회로 신청 횟수 제한",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만",멘토링ㆍ컨설팅ㆍ교육,20260424,20260506,,,"온라인 접수: https://www.kban.or.kr/jsp/ext/mrt/angelTalkTalk.jsp
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177368,main,primary,2026제4회동남권엔젤투자피칭,민간,20260424~20260506,멘토링ㆍ컨설팅ㆍ교육,멘토링ㆍ컨설팅ㆍ교육
kst,177367,2026 배민스타트업스퀘어 스타트업 모집,"경기창조경제혁신센터, 우아한형제들은 제2판교 신사옥을 무대로 다양한 지원기관과 함께 AI·배달 생태계·소셜벤처 스타트업이 혁신 성장 지원합니다. 
배민스타트업스퀘어에서 '식지 않는 성장'을 함께 만들어 나갈 스타트업들을 모집하오니 우수한 역량을 보유한 (예비)초기 창업기업의 많은 신청 바랍니다.",시설/공간,공공기관,전국,"대학생,일반인,대학,연구기관,일반기업,1인 창조기업","만 20세 미만,만 20세 이상 ~ 만 39세 이하,만 40세 이상",20,39,"□ 모집대상 : 국내외 예비창업자 및 창업 7년 이내(공고일기준) 일반특화 분야에 해당하는 팁테크 창업기업 *신산업 분야는 창업 10년 이내
  □ 모집분야 : 푸드테크, 핀테크, 환경에너지, 로봇(딜리버리), 바이오의료, 소셜벤처(DEI), 그 외 AI기반서비스
                               ※ 유치업종 세부 분류표에 한함

[신청 제외 대상자]
■ 국세 또는 지방세 체납으로 규제중인 기업(단, 세금분납계획에 따른 성실납부기업(체납처분유예신청), 선정 후 입주계약 전까지 국세 지방세 등의 특수 채무 변제 후 증빙이 가능한 기업은 신청(지원) 가능)
■ 금융기관 등으로부터 채무불이행으로 규제중인 기업(단, 선정 후 입주계약 전 채무변제 완료 후 증빙이 가능한 기업은 신청 가능)
■ 신청일 현재 휴업 중에 있는 자(기업)
■ 중소기업창업지원법 시행령 제4조의 업종을 영위하고 있거나 또는 영위하고자 하는 자(기업)
■ 우아한형제들이 참여제한의 사유가 있다고 인정하는 자(기업)",,"예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만",시설ㆍ공간ㆍ보육,20260424,20260505,,,"온라인 접수: https://walla.my/survey/uXdD6apevZAQRemfspao
이메일 접수: None
팩스 접수: None
우편 접수: None
방문 접수: None
기타 접수: None",https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177367,main,primary,2026배민스타트업스퀘어스타트업모집,공공기관,20260424~20260505,시설ㆍ공간ㆍ보육,시설ㆍ공간ㆍ보육
